tweet,label,type
"Glimpse of the general compartment although I don't have the image of sleeper coaches but I guess it is similar as I have experienced it. Can we have one more train to this route apart from humsafar, duronto and svmt-hwh? #AshwiniVaishnaw #IndianRailways #serailway #Railways https://t.co/bVf95KdFCt",complaint,Crowding
"#Ashvini_Vaishnav_Railway_minister 
#IndianRailways 
Dear sir 
I am travelling by train no. 02134
This train standing at rani kamlapati railway station from last 1 and half hour 
Plz inform what happend why this train getting late
PNR no. 8833897188",complaint,Delay
An elderly gentleman tweeted yesterday that he forgot his spectacles while getting down from the Mysuru Shatabdi at Chennai Central and asked whether we could locate them. I was skeptical but asked for his contact details and passed them to the Security Control. #IndianRailways,complaint,Others
"@AshwiniVaishnaw 12265 boarding time was 10:20 bt still we are at daya basti which is not safe area at all to go outside, no AC no response from 139, railway madad, train staff bad decision to choose option traveling by train #railwayministry #IndianRailways",complaint,Miscellaneous
"Just boarded a Rajdhani from Pathankot Cantt, which was scheduled at 11:07pm and got delayed bcs a cow got stuck at the railway track at around 10:20pm, I know that bcs that when I entered the station. #IndianRailways @RailMinIndia",complaint,punctuality
The amount of garbage we found yesterday in a 3 Tier AC coach of a train running from North to South India.#Rabtisagar #IndianRailways #SwachhBharat https://t.co/3aNaDatCDR,complaint,Cleanliness
"Today ie 17.06.2022
Our train was from secunderabad jn to shalimar jn.(  08036 ) 
Bt now protest has started here and we are in fear,how will we reach our home.if train not runs today.
Reschedule our train from other station so that we can reach our home safely. 
#IndianRailways",complaint,Punctuality
"An appeal to @IRCTCofficial @RailMinIndia officials and all other dignitaries

Please take severe action on those who damaged #IndianRailways property and get compensation for the property from them.

@HMOIndia @AmitShah ji

Save common public from these protests !",complaint,Political
"@RailMinIndia I simply dont understand that why the train is taking a 15 - 20 min halt at literally nowhere!!! Now my train which is from HOWRAH TO DEHRADUN KUMBHA EXPRESS is 9 hrs late!!!!! What on earth is wrong Indian Railways? 
#IndianRailways #railwayminister",complaint,Punctuality
"The train no. is 12988, All SDH SF , @IRCTCofficial @RailwaySeva @RailMinIndia , i want to catch my train from Agra fort as it's scheduled time for particular station. My ticket is CNF, kindly help me to get it Available from Agra as well #Railways #IndianRailways",complaint,Service
"Traveling to Chennai from Bhubaneswar. Ordered dinner in the train itself. They charged quite a sufficient amount alike any regular restaurant. But food was horrible and the taste was terrific.. Why so?
#IndianRailways #tasteless_food #disappointed #dissatisfied #JaiHind",complaint,catering & vending services
"@IRCTCofficial @RailMinIndia booked an online ticket R-RIG, the waiting tickets got cancelled on chart prepration, in the same train with a counter ticket, got confirmed seats from the TTE. #IndianRailways earning more from ticket cancellations and passenger discomfort. #unfair",complaint,Service
"#IndianRailways #railway #railwayministry
Train 14114 is already running  9:45 hrs late and it's been standing only 6 km away from destination for about 1 hr. Please sort out the matter quickly as many passangers are getting frustrated. 
@RailMinIndia @AshwiniVaishnaw",complaint,Train delay
"Kindly look into the issue of water availability in coach of train number 12488 started from anand vihar to jogbani
In these hard times like covid 19 spreading it is basic  #IndianRailways #minister of railway #AshwiniVaishnaw",complaint,water availability
"If #IndianRailways removed the concession given to our elders,Then why government MPs,former MPs are exempted from our Tax Money?

According to the information received from #RTI.Last five years.

 35.21Cr of MPs.
 26.82Cr for Former MPs.
#BJPfails https://t.co/IZ2f9VPK9n",complaint,Political
IRCTC must have find solution for refunding Tatkal ticket cancellation . Today I mistakenly booked Tatkal ticket from BH to MTJ rather than MTJ to BH. I immediately canceled the ticket and got no refund. @IRCTCofficial #IndianRailways @DarshanaJardosh,complaint,Corruption / Bribery
"One business man from Gorakhpur requested to #IndianRailways for private play trip all through 15years for 15 coaches for #Gorakhpur  to #PuriJagannathDham 

A new chapter is opening by private play decision by #IndianRailways",complaint,others
"Train 14649 making history today. #NewYearSpoiler
------------------------------------------
As expected from End Year 2022 ðŸ¥º
Thank You ðŸ™Œ @RailMinIndia
@IRCTCofficial @RailwayNorthern @RailwaySeva @irsdcinfo 
#NewYear #IndianRailways ðŸ˜‘ https://t.co/mZrwtxWrK7",complaint,Punctuality
"@RailwaySeva Hi I am traveling from SWANTRATA SENANI EXPRESS(New Delhi to Jaynagar)
The train was scheduled at 9:15 night from Delhi but got delayed by 1 hr 15 minutes from its time..and now the train is running 7hrs delay from its regular time.and will be much.. #IndianRailways",complaint,Punctuality
"#IndianRailways please increase the number of train services from #Gujarat to the #EastSector  #WestBengal #Assam #Manipur #Meghalaya #Sikkim #Mizoram #Nagaland #ArunanchalPradesh available trains are too less, flights are too high priced &amp; travelling by road is uuuffff !!!",complaint,Service
"Ã¢â‚¬ËœÃ¢â‚¬Â¦Kariban ek ghanta deri se chhutne ki sambhaavna haiÃ¢â‚¬â„¢ 

Young ones should learn from #IndianRailways how to stay non-committed",complaint,facility
now depatred from NZM and stopped after running 5 minutes. Don't know what is going on.. @RailMinIndia @RailwaySeva @Central_Railway @PiyushGoyal #IndianRailways https://t.co/e5nAndDfUq,complaint,punctuality
Travelling from Jaunpur junction to Gaya in train no. 13308 PNR no.2448989094 second ac the upper class waiting room is closed after asking to station master too they are not opening and other one is stinking pls look in this matter asap #IndianRailways @RailMinIndia https://t.co/xa2xp3ivC2,complaint,Maintenance
"PNR-2719603174
Trn:12168
Dt:16-05-22
Frm BSB to JBP
Cls:3A
P1-B2,33
Cooling system fail from varanasi
#IndianRailways https://t.co/74MGdJrsXW",complaint,Electrical Equioment
"@AshwiniVaishnaw Sir, definitely you can make it possible for a train from Balasore to Mumbai, as there are so many people traveling from Balasore to Mumbai. It will be very helpful at least start weekly train on Friday evening from both sides.#IndianRailways @CMO_Odisha",complaint,punctuality
At Gokulpur station (2 stoppages from Kharagpur Jn) oil leakaging from tanker. Need urgent restoration otherwise a little spark can be dangerous Ã¢Å¡Â Ã¯Â¸ Ã¢â€ºâ€Ã¯Â¸ @IRCTCofficial @ECRlyHJP @EasternRailway please look into this! #irctc #IndianRailways #railseva #railmadat https://t.co/bYAAFkOQPQ,complaint,security
"No water in Railway washroom tanks, although the train started from kurla(LTT) water tanks are empty in B6(AC coach) seat numb 58
#Railways #IndianRailways #AshwiniVaishnaw",complaint,Water Availability
#easternrailway #IndianRailways #sealdhadivison #ministryofrailways .From Sealdha to Ranaghat main line(under sealdah division) railways always fail to maintain train timings. Maximum times trains got delayed upto 30-45 minutes.#IndianRailways please look into the issue.,complaint,punctuality
"@RailMinIndia @AshwiniVaishnaw
Some things just cannot change
Indian railways have been setting milestones every other day
Travelling from 12429 I can see the seats being sold to people with power or money without clearing the RAC/Waiting list
#IndianRailways
@RailwayNorthern",complaint,Corruption / Bribery
"I was going to cancel my next train but the TT in my first train told me that we'll reach on time. 
But now there is no help from @RailMadad . #banirctc #irctcfraud #IndianRailways #railwayscam #irctcscam",complaint,punctuality
"Why all the gates of AC coaches are still closed of train no- 15113...

Departure time is 21:10 from GTNR
and the gates are still closed.
#IndianRailways 
#AshwiniVaishnaw",complaint,Service
"@drmhyb @drmsecunderabad all the rioters who damaged railway property, terrorized passengers and general public should be booked and #Blacklisted from getting a #job in #IndianRailways . #Secunderabadrailwaystation",complaint,Political
"I booked a ticket from Dadar to Bikaner on 14th October.  I got it canceled on 30th November 2022 and paid through UPI when I booked the ticket, but I have not received the refund yet.  Please do help me.
My Pnr Number was 8838332054
#IndianRailways
@RailMinIndia 
@RailwaySeva https://t.co/Xn19JaogEO",complaint,Refund
"IRCTC lounge from 1400h,converted into retirement party area by railway employees and access denied on pretext of party to travellers.
Treatment of lounge staff by some Big Babu as private servants who demanded chaas Russian salad.Request act #Nitingadkari #IndianRailways #IRCTC",complaint,staff behaviour
Traveling in 22440/SVDK VANDEBHARAT from SHMATA to NDLS. PNR no is 2509175727 &amp; seat no us C2/77. Mosquitoes under the seat. Windows are dirty. Toilets &amp; floors are dirty &amp; wet.  #PMOIndia #IndianRailways #irctc #IRCTC #NarendraModi #vandebharatexpress #VandeBharat,complaint,catering & vending services
"I am going to pathankot from begampura Express with my father who have kidney critical issue but train is running late,plz sure train reach in time so I can meet doctor today otherwise he will no see #piyushgoyal,#indianrailways,",complaint,punctuality
"#IndianRailways 
The train no is 12436 when is depart from Anand vihar terminal kindly confirm the same. Train allready late 3 hours",complaint,Punctuality
"The Train Stops 3-4 Times From Dombivali To Kalyan You Wasted My 35Mins Pls Give Me Back 

One Day By Boss Will Terminate From Office Because of you ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜ 

#centralrailway #IndianRailways 

@",complaint,Punctuality
Traveling in kanyakymari express train 16381 from pune..beverages are charged more than their price mentioned..even on train stations they charge more stating that it's the extra money taken for chilling beverages..#IndianRailways,complaint,Corruption / Bribery
Train no 12649(SBC to UBL Sampark Kranthi) journey Oct 21 2022. In #reservation seats capturing from #unreserved #people #Railminister #Indianrailways https://t.co/JSH2bPYE6x,complaint,security
